UniProt_ID,BindingDB_ID,chEMBL_ID,Molecule_name,IN_KI
Q15835,BDBM16673,CHEMBL1336,SORAFENIB,IK1148
Q15835,BDBM25118,CHEMBL522892,DOVITINIB,IK1149
Q15835,BDBM50184807,CHEMBL377300,BRIVANIB,IK1150
Q15835,BDBM21,CHEMBL24828,VANDETANIB,IK1151
Q15835,BDBM4814,CHEMBL535,SUNITINIB,IK1152
Q15835,BDBM31085,CHEMBL574738,AST487,IK1153
Q15835,BDBM50332294,CHEMBL1287853,FEDRATINIB,IK1154
Q15835,BDBM13216,CHEMBL1421,DASATINIB,IK1155
Q15835,BDBM5655,CHEMBL428690,ALVOCIDIB,IK1156
Q15835,BDBM50355499,CHEMBL1908842,JNJ28312141,IK1157
Q15835,BDBM50309910,CHEMBL608154,ML120B,IK1158
Q15835,BDBM13530,CHEMBL941,IMATINIB,IK1159
Q15835,BDBM6568,CHEMBL386051,PD17395,IK1160
Q15835,BDBM25617,CHEMBL1230020,PLX4720,IK1161
Q15835,BDBM25121,CHEMBL513909,BI2536,IK1162
Q15835,BDBM27817,CHEMBL464552,GSK1838705A,IK1163
Q15835,BDBM13336,CHEMBL10,SB203580,IK1164
Q15835,BDBM13535,CHEMBL124660,TANDUTINIB,IK1165
Q15835,BDBM26300,CHEMBL215152,AZD1152HQPA,IK1166
Q15835,BDBM50331096,CHEMBL491473,CEDIRANIB,IK1167
Q15835,BDBM50237710,CHEMBL255863,NILOTINIB,IK1168
P25098,BDBM79498,CHEMBL258756,N-(4-Carboxymethene)Phenylpyrrole,IK1169
P25098,BDBM84342,CHEMBL1740,RACEPINEPHRINE,IK1170
P25098,BDBM25392,CHEMBL434,ISOPROTERENOL,IK1171
P25098,BDBM25770,CHEMBL1760,TERBUTALINE,IK1172
P25098,BDBM50295572,CHEMBL776,METAPROTERENOL,IK1173
P25098,BDBM92679,CHEMBL327122,METATEROL,IK1174
P25098,BDBM92680,CHEMBL109378,DETERENOL,IK1175
P25098,BDBM50173320,CHEMBL384073,GSK180736A,IK1176
P25098,BDBM50049820,CHEMBL101892,SANGIVAMYCIN,IK1177
P25098,BDBM3149,CHEMBL60254,BALANOL,IK1178
P35626,BDBM3149,CHEMBL60254,BALANOL,IK1179
P32298,BDBM50308060,CHEMBL603469,LESTAURTINIB,IK1180
P32298,BDBM50326053,CHEMBL608533,MIDOSTAURIN,IK1181
P32298,BDBM50026612,CHEMBL502835,NINTEDANIB,IK1182
P32298,BDBM50308060,CHEMBL603469,LESTAURTINIB,IK1183
P32298,BDBM50326053,CHEMBL608533,MIDOSTAURIN,IK1184
P32298,BDBM3149,CHEMBL60254,BALANOL,IK1185
P32298,BDBM50300690,CHEMBL576982,QUIZARTINIB,IK1186
P32298,BDBM4814,CHEMBL535,SUNITINIB,IK1187
P32298,BDBM13535,CHEMBL124660,TANDUTINIB,IK1188
P32298,BDBM16673,CHEMBL1336,SORAFENIB,IK1189
P32298,BDBM50326054,CHEMBL1240703,CGP52421,IK1190
P32298,BDBM4814,CHEMBL535,SUNITINIB,IK1191
P32298,BDBM31085,CHEMBL574738,AST487,IK1192
P32298,BDBM50331096,CHEMBL491473,CEDIRANIB,IK1193
P32298,BDBM21,CHEMBL24828,VANDETANIB,IK1194
P32298,BDBM50161957,CHEMBL180022,NERATINIB,IK1195
P32298,BDBM17055,CHEMBL91829,RUBOXISTAURIN,IK1196
P32298,BDBM27817,CHEMBL464552,GSK1838705A,IK1197
P32298,BDBM50332294,CHEMBL1287853,FEDRATINIB,IK1198
P32298,BDBM13533,CHEMBL103667,DORAMAPIMOD,IK1199
P32298,BDBM31095,CHEMBL1721885,SU014813,IK1200
P32298,BDBM60589,CHEMBL1236107,SGX523,IK1201
P32298,BDBM16673,CHEMBL1336,SORAFENIB,IK1202
P32298,BDBM50242742,CHEMBL509032,TAE684,IK1203
P32298,BDBM50355501,CHEMBL1789941,RUXOLITINIB,IK1204
P32298,BDBM50184807,CHEMBL377300,BRIVANIB,IK1205
P32298,BDBM50193995,CHEMBL221959,TOFACITINIB,IK1206
P32298,BDBM5655,CHEMBL428690,ALVOCIDIB,IK1207
P32298,BDBM13336,CHEMBL10,SB203580,IK1208
P32298,BDBM50322823,CHEMBL1173655,AFATINIB,IK1209
P32298,BDBM24654,CHEMBL445813,AT7519,IK1210
P32298,BDBM31088,CHEMBL558752,RAF265,IK1211
P32298,BDBM5445,CHEMBL554,LAPATINIB,IK1212
P32298,BDBM25084,CHEMBL230011,TG100115,IK1213
P32298,BDBM50355500,CHEMBL1908394,GSK461364,IK1214
P32298,BDBM13530,CHEMBL941,IMATINIB,IK1215
P32298,BDBM26300,CHEMBL215152,AZD1152HQPA,IK1216
P32298,BDBM50309910,CHEMBL608154,ML120B,IK1217
P32298,BDBM25118,CHEMBL522892,DOVITINIB,IK1218
P32298,BDBM25117,CHEMBL1289926,AXITINIB,IK1219
P32298,BDBM6568,CHEMBL386051,PD17395,IK1220
P32298,BDBM50128285,CHEMBL300138,ENZASTAURIN,IK1221
P32298,BDBM25121,CHEMBL513909,BI2536,IK1222
P32298,BDBM32362,CHEMBL261849,GW632580X,IK1223
P32298,BDBM26474,CHEMBL477772,PAZOPANIB,IK1224
P32298,BDBM25617,CHEMBL1230020,PLX4720,IK1225
P32298,BDBM50306682,CHEMBL601719,CRIZOTINIB,IK1226
P32298,BDBM15244,CHEMBL119385,NEFLAMAPIMOD,IK1227
P32298,BDBM5447,CHEMBL939,GEFITINIB,IK1228
P32298,BDBM50300690,CHEMBL576982,QUIZARTINIB,IK1229
P32298,BDBM24773,CHEMBL572881,MOTESANIB,IK1230
P32298,BDBM5931,CHEMBL296468,BMS387032,IK1231
P32298,BDBM50132260,CHEMBL105442,CI1040,IK1232
P32298,BDBM50355494,CHEMBL1908396,Ki20227,IK1233
P32298,BDBM60665,CHEMBL475251,R406,IK1234
P32298,BDBM12621,CHEMBL384304,RG547,IK1235
P32298,BDBM4851,CHEMBL101253,VATALANIB,IK1236
P32298,BDBM13535,CHEMBL124660,TANDUTINIB,IK1237
P32298,BDBM13534,CHEMBL572878,TOZASERTIB,IK1238
P32298,BDBM5446,CHEMBL553,ERLOTINIB,IK1239
P32298,BDBM31093,CHEMBL259084,MLN8054,IK1240
P32298,BDBM50355499,CHEMBL1908842,JNJ28312141,IK1241
P32298,BDBM50355495,CHEMBL1908391,MASITINIB,IK1242
P32298,BDBM50242737,CHEMBL450786,PHA665752,IK1243
P32298,BDBM4779,CHEMBL31965,CANERTINIB,IK1244
P32298,BDBM25028,CHEMBL521851,PICTILISIB,IK1245
P32298,BDBM25013,CHEMBL494089,GSK690693,IK1246
P32298,BDBM13216,CHEMBL1421,DASATINIB,IK1247
P32298,BDBM50355497,CHEMBL1614701,SELUMETINIB,IK1248
P32298,BDBM4552,CHEMBL288441,BOSUTINIB,IK1249
P32298,BDBM25045,CHEMBL573339,PI103,IK1250
P32298,BDBM15138,CHEMBL379218,A674563,IK1251
P32298,BDBM25919,CHEMBL249697,BMS345541,IK1252
P32298,BDBM50355496,CHEMBL1908397,KW2449,IK1253
P32298,BDBM21079,CHEMBL223360,LINIFANIB,IK1254
P32298,BDBM50237710,CHEMBL255863,NILOTINIB,IK1255
P34947,BDBM50173320,CHEMBL384073,GSK180736A,IK1256
P34947,BDBM22416,CHEMBL490,PAROXETINE,IK1257
P34947,BDBM50173320,CHEMBL384073,GSK180736A,IK1258
P34947,BDBM3149,CHEMBL60254,BALANOL,IK1259
P34947,BDBM13533,CHEMBL103667,DORAMAPIMOD,IK1260
P43250,BDBM3149,CHEMBL60254,BALANOL,IK1261
P43250,BDBM13533,CHEMBL103667,DORAMAPIMOD,IK1262
Q8WTQ7,BDBM50308060,CHEMBL603469,LESTAURTINIB,IK1263
Q8WTQ7,BDBM50326053,CHEMBL608533,MIDOSTAURIN,IK1264
Q8WTQ7,BDBM50326053,CHEMBL608533,MIDOSTAURIN,IK1265
Q8WTQ7,BDBM50308060,CHEMBL603469,LESTAURTINIB,IK1266
Q8WTQ7,BDBM50026612,CHEMBL502835,NINTEDANIB,IK1267
Q8WTQ7,BDBM3149,CHEMBL60254,BALANOL,IK1268
Q8WTQ7,BDBM50300690,CHEMBL576982,QUIZARTINIB,IK1269
Q8WTQ7,BDBM4814,CHEMBL535,SUNITINIB,IK1270
Q8WTQ7,BDBM50326054,CHEMBL1240703,CGP52421,IK1271
Q8WTQ7,BDBM13535,CHEMBL124660,TANDUTINIB,IK1272
Q8WTQ7,BDBM16673,CHEMBL1336,SORAFENIB,IK1273
Q8WTQ7,BDBM5655,CHEMBL428690,ALVOCIDIB,IK1274
Q8WTQ7,BDBM50331096,CHEMBL491473,CEDIRANIB,IK1275
Q8WTQ7,BDBM31095,CHEMBL1721885,SU014813,IK1276
Q8WTQ7,BDBM25121,CHEMBL513909,BI2536,IK1277
Q8WTQ7,BDBM50128285,CHEMBL300138,ENZASTAURIN,IK1278
Q8WTQ7,BDBM13533,CHEMBL103667,DORAMAPIMOD,IK1279
Q8WTQ7,BDBM50193995,CHEMBL221959,TOFACITINIB,IK1280
Q8WTQ7,BDBM17055,CHEMBL91829,RUBOXISTAURIN,IK1281
Q8WTQ7,BDBM27817,CHEMBL464552,GSK1838705A,IK1282
Q8WTQ7,BDBM50332294,CHEMBL1287853,FEDRATINIB,IK1283
Q8WTQ7,BDBM16673,CHEMBL1336,SORAFENIB,IK1284
Q8WTQ7,BDBM50242742,CHEMBL509032,TAE684,IK1285
Q8WTQ7,BDBM50355501,CHEMBL1789941,RUXOLITINIB,IK1286
Q8WTQ7,BDBM15138,CHEMBL379218,A674563,IK1287
Q8WTQ7,BDBM12621,CHEMBL384304,RG547,IK1288
Q8WTQ7,BDBM50184807,CHEMBL377300,BRIVANIB,IK1289
Q8WTQ7,BDBM50355499,CHEMBL1908842,JNJ28312141,IK1290
Q8WTQ7,BDBM25045,CHEMBL573339,PI103,IK1291
Q8WTQ7,BDBM13336,CHEMBL10,SB203580,IK1292
Q8WTQ7,BDBM25118,CHEMBL522892,DOVITINIB,IK1293
Q8WTQ7,BDBM5445,CHEMBL554,LAPATINIB,IK1294
Q8WTQ7,BDBM50322823,CHEMBL1173655,AFATINIB,IK1295
Q8WTQ7,BDBM24654,CHEMBL445813,AT7519,IK1296
Q8WTQ7,BDBM31088,CHEMBL558752,RAF265,IK1297
Q8WTQ7,BDBM50355500,CHEMBL1908394,GSK461364,IK1298
Q8WTQ7,BDBM25084,CHEMBL230011,TG100115,IK1299
Q8WTQ7,BDBM13530,CHEMBL941,IMATINIB,IK1300
Q8WTQ7,BDBM26300,CHEMBL215152,AZD1152HQPA,IK1301
Q8WTQ7,BDBM50309910,CHEMBL608154,ML120B,IK1302
Q8WTQ7,BDBM25117,CHEMBL1289926,AXITINIB,IK1303
Q8WTQ7,BDBM6568,CHEMBL386051,PD17395,IK1304
Q8WTQ7,BDBM4851,CHEMBL101253,VATALANIB,IK1305
Q8WTQ7,BDBM26474,CHEMBL477772,PAZOPANIB,IK1306
Q8WTQ7,BDBM25617,CHEMBL1230020,PLX4720,IK1307
Q8WTQ7,BDBM50306682,CHEMBL601719,CRIZOTINIB,IK1308
Q8WTQ7,BDBM15244,CHEMBL119385,NEFLAMAPIMOD,IK1309
Q8WTQ7,BDBM50161957,CHEMBL180022,NERATINIB,IK1310
Q8WTQ7,BDBM5447,CHEMBL939,GEFITINIB,IK1311
Q8WTQ7,BDBM50300690,CHEMBL576982,QUIZARTINIB,IK1312
Q8WTQ7,BDBM5931,CHEMBL296468,BMS387032,IK1313
Q8WTQ7,BDBM50132260,CHEMBL105442,CI1040,IK1314
Q8WTQ7,BDBM50355494,CHEMBL1908396,Ki20227,IK1315
Q8WTQ7,BDBM60665,CHEMBL475251,R406,IK1316
Q8WTQ7,BDBM13535,CHEMBL124660,TANDUTINIB,IK1317
Q8WTQ7,BDBM13534,CHEMBL572878,TOZASERTIB,IK1318
Q8WTQ7,BDBM5446,CHEMBL553,ERLOTINIB,IK1319
Q8WTQ7,BDBM31093,CHEMBL259084,MLN8054,IK1320
Q8WTQ7,BDBM50355495,CHEMBL1908391,MASITINIB,IK1321
Q8WTQ7,BDBM60589,CHEMBL1236107,SGX523,IK1322
Q8WTQ7,BDBM4814,CHEMBL535,SUNITINIB,IK1323
Q8WTQ7,BDBM50242737,CHEMBL450786,PHA665752,IK1324
Q8WTQ7,BDBM25028,CHEMBL521851,PICTILISIB,IK1325
Q8WTQ7,BDBM25013,CHEMBL494089,GSK690693,IK1326
Q8WTQ7,BDBM13216,CHEMBL1421,DASATINIB,IK1327
Q8WTQ7,BDBM50355497,CHEMBL1614701,SELUMETINIB,IK1328
Q8WTQ7,BDBM4552,CHEMBL288441,BOSUTINIB,IK1329
Q8WTQ7,BDBM31085,CHEMBL574738,AST487,IK1330
Q8WTQ7,BDBM50237710,CHEMBL255863,NILOTINIB,IK1331
Q8WTQ7,BDBM21,CHEMBL24828,VANDETANIB,IK1332
Q8WTQ7,BDBM25919,CHEMBL249697,BMS345541,IK1333
Q8WTQ7,BDBM4779,CHEMBL31965,CANERTINIB,IK1334
Q8WTQ7,BDBM50355496,CHEMBL1908397,KW2449,IK1335
Q8WTQ7,BDBM32362,CHEMBL261849,GW632580X,IK1336
Q8WTQ7,BDBM21079,CHEMBL223360,LINIFANIB,IK1337
Q8WTQ7,BDBM24773,CHEMBL572881,MOTESANIB,IK1338
O95835,BDBM31085,CHEMBL574738,AST487,IK1339
O95835,BDBM25118,CHEMBL522892,DOVITINIB,IK1340
O95835,BDBM17055,CHEMBL91829,RUBOXISTAURIN,IK1341
O95835,BDBM31095,CHEMBL1721885,SU014813,IK1342
O95835,BDBM4814,CHEMBL535,SUNITINIB,IK1343
O95835,BDBM13534,CHEMBL572878,TOZASERTIB,IK1344
O95835,BDBM50308060,CHEMBL603469,LESTAURTINIB,IK1345
O95835,BDBM50326053,CHEMBL608533,MIDOSTAURIN,IK1346
O95835,BDBM50326053,CHEMBL608533,MIDOSTAURIN,IK1347
O95835,BDBM50026612,CHEMBL502835,NINTEDANIB,IK1348
O95835,BDBM50308060,CHEMBL603469,LESTAURTINIB,IK1349
O95835,BDBM50326053,CHEMBL608533,MIDOSTAURIN,IK1350
O95835,BDBM4814,CHEMBL535,SUNITINIB,IK1351
O95835,BDBM50300690,CHEMBL576982,QUIZARTINIB,IK1352
O95835,BDBM16673,CHEMBL1336,SORAFENIB,IK1353
O95835,BDBM50326054,CHEMBL1240703,CGP52421,IK1354
O95835,BDBM13535,CHEMBL124660,TANDUTINIB,IK1355
O95835,BDBM25028,CHEMBL521851,PICTILISIB,IK1356
O95835,BDBM50355495,CHEMBL1908391,MASITINIB,IK1357
O95835,BDBM50355496,CHEMBL1908397,KW2449,IK1358
O95835,BDBM15138,CHEMBL379218,A674563,IK1359
O95835,BDBM60665,CHEMBL475251,R406,IK1360
O95835,BDBM21,CHEMBL24828,VANDETANIB,IK1361
O95835,BDBM13533,CHEMBL103667,DORAMAPIMOD,IK1362
O95835,BDBM27817,CHEMBL464552,GSK1838705A,IK1363
O95835,BDBM50128285,CHEMBL300138,ENZASTAURIN,IK1364
O95835,BDBM25013,CHEMBL494089,GSK690693,IK1365
O95835,BDBM5446,CHEMBL553,ERLOTINIB,IK1366
O95835,BDBM13530,CHEMBL941,IMATINIB,IK1367
O95835,BDBM50132260,CHEMBL105442,CI1040,IK1368
O95835,BDBM21079,CHEMBL223360,LINIFANIB,IK1369
O95835,BDBM6568,CHEMBL386051,PD17395,IK1370
O95835,BDBM32362,CHEMBL261849,GW632580X,IK1371
O95835,BDBM25045,CHEMBL573339,PI103,IK1372
O95835,BDBM60589,CHEMBL1236107,SGX523,IK1373
O95835,BDBM31095,CHEMBL1721885,SU014813,IK1374
O95835,BDBM26300,CHEMBL215152,AZD1152HQPA,IK1375
O95835,BDBM16673,CHEMBL1336,SORAFENIB,IK1376
O95835,BDBM50242737,CHEMBL450786,PHA665752,IK1377
O95835,BDBM13216,CHEMBL1421,DASATINIB,IK1378
O95835,BDBM50309910,CHEMBL608154,ML120B,IK1379
O95835,BDBM50355497,CHEMBL1614701,SELUMETINIB,IK1380
O95835,BDBM15244,CHEMBL119385,NEFLAMAPIMOD,IK1381
O95835,BDBM5445,CHEMBL554,LAPATINIB,IK1382
O95835,BDBM5931,CHEMBL296468,BMS387032,IK1383
O95835,BDBM50355500,CHEMBL1908394,GSK461364,IK1384
O95835,BDBM17055,CHEMBL91829,RUBOXISTAURIN,IK1385
O95835,BDBM50242742,CHEMBL509032,TAE684,IK1386
O95835,BDBM50322823,CHEMBL1173655,AFATINIB,IK1387
O95835,BDBM24654,CHEMBL445813,AT7519,IK1388
O95835,BDBM50306682,CHEMBL601719,CRIZOTINIB,IK1389
O95835,BDBM25617,CHEMBL1230020,PLX4720,IK1390
O95835,BDBM50300690,CHEMBL576982,QUIZARTINIB,IK1391
O95835,BDBM50355494,CHEMBL1908396,Ki20227,IK1392
O95835,BDBM50161957,CHEMBL180022,NERATINIB,IK1393
O95835,BDBM25084,CHEMBL230011,TG100115,IK1394
O95835,BDBM13535,CHEMBL124660,TANDUTINIB,IK1395
O95835,BDBM24773,CHEMBL572881,MOTESANIB,IK1396
O95835,BDBM25117,CHEMBL1289926,AXITINIB,IK1397
O95835,BDBM31093,CHEMBL259084,MLN8054,IK1398
O95835,BDBM5655,CHEMBL428690,ALVOCIDIB,IK1399
O95835,BDBM4779,CHEMBL31965,CANERTINIB,IK1400
O95835,BDBM50355501,CHEMBL1789941,RUXOLITINIB,IK1401
O95835,BDBM25121,CHEMBL513909,BI2536,IK1402
O95835,BDBM25118,CHEMBL522892,DOVITINIB,IK1403
O95835,BDBM50237710,CHEMBL255863,NILOTINIB,IK1404
O95835,BDBM13534,CHEMBL572878,TOZASERTIB,IK1405
O95835,BDBM31085,CHEMBL574738,AST487,IK1406
O95835,BDBM25919,CHEMBL249697,BMS345541,IK1407
O95835,BDBM4814,CHEMBL535,SUNITINIB,IK1408
O95835,BDBM50332294,CHEMBL1287853,FEDRATINIB,IK1409
O95835,BDBM50184807,CHEMBL377300,BRIVANIB,IK1410
O95835,BDBM12621,CHEMBL384304,RG547,IK1411
O95835,BDBM26474,CHEMBL477772,PAZOPANIB,IK1412
O95835,BDBM4851,CHEMBL101253,VATALANIB,IK1413
O95835,BDBM50355499,CHEMBL1908842,JNJ28312141,IK1414
O95835,BDBM50193995,CHEMBL221959,TOFACITINIB,IK1415
O95835,BDBM13336,CHEMBL10,SB203580,IK1416
O95835,BDBM4552,CHEMBL288441,BOSUTINIB,IK1417
O95835,BDBM31088,CHEMBL558752,RAF265,IK1418
O95835,BDBM5447,CHEMBL939,GEFITINIB,IK1419
O95835,BDBM50331096,CHEMBL491473,CEDIRANIB,IK1420
O95835,BDBM5447,CHEMBL939,GEFITINIB,IK1421
O95835,BDBM32362,CHEMBL261849,GW632580X,IK1422
O95835,BDBM26474,CHEMBL477772,PAZOPANIB,IK1423
O95835,BDBM13530,CHEMBL941,IMATINIB,IK1424
O95835,BDBM6866,CHEMBL191003,JNJ7706621,IK1425
O95835,BDBM5445,CHEMBL554,LAPATINIB,IK1426
O95835,BDBM21079,CHEMBL223360,LINIFANIB,IK1427
O95835,BDBM24773,CHEMBL572881,MOTESANIB,IK1428
O95835,BDBM31085,CHEMBL574738,AST487,IK1429
O95835,BDBM26300,CHEMBL215152,AZD1152HQPA,IK1430
O95835,BDBM13533,CHEMBL103667,DORAMAPIMOD,IK1431
O95835,BDBM5931,CHEMBL296468,BMS387032,IK1432
O95835,BDBM25118,CHEMBL522892,DOVITINIB,IK1433
O95835,BDBM31088,CHEMBL558752,RAF265,IK1434
O95835,BDBM4779,CHEMBL31965,CANERTINIB,IK1435
O95835,BDBM50193995,CHEMBL221959,TOFACITINIB,IK1436
O95835,BDBM31340,CHEMBL483321,CP724714,IK1437
O95835,BDBM13216,CHEMBL1421,DASATINIB,IK1438
O95835,BDBM31090,CHEMBL607707,PELITINIB,IK1439
O95835,BDBM5446,CHEMBL553,ERLOTINIB,IK1440
O95835,BDBM5655,CHEMBL428690,ALVOCIDIB,IK1441
O95835,BDBM17055,CHEMBL91829,RUBOXISTAURIN,IK1442
O95835,BDBM13535,CHEMBL124660,TANDUTINIB,IK1443
O95835,BDBM31093,CHEMBL259084,MLN8054,IK1444
O95835,BDBM25045,CHEMBL573339,PI103,IK1445
O95835,BDBM4851,CHEMBL101253,VATALANIB,IK1446
O95835,BDBM7533,CHEMBL14762,SELICICLIB,IK1447
O95835,BDBM13531,CHEMBL278041,SB202190,IK1448
O95835,BDBM13336,CHEMBL10,SB203580,IK1449
O95835,BDBM50110208,CHEMBL440084,SB431542,IK1450
O95835,BDBM16673,CHEMBL1336,SORAFENIB,IK1451
O95835,BDBM31095,CHEMBL1721885,SU014813,IK1452
O95835,BDBM4814,CHEMBL535,SUNITINIB,IK1453
O95835,BDBM13534,CHEMBL572878,TOZASERTIB,IK1454
O95835,BDBM15244,CHEMBL119385,NEFLAMAPIMOD,IK1455
O95835,BDBM21,CHEMBL24828,VANDETANIB,IK1456
Q9NRM7,BDBM50326053,CHEMBL608533,MIDOSTAURIN,IK1457
Q9NRM7,BDBM50308060,CHEMBL603469,LESTAURTINIB,IK1458
Q9NRM7,BDBM50308060,CHEMBL603469,LESTAURTINIB,IK1459
Q9NRM7,BDBM50026612,CHEMBL502835,NINTEDANIB,IK1460
Q9NRM7,BDBM50326053,CHEMBL608533,MIDOSTAURIN,IK1461
Q9NRM7,BDBM50326053,CHEMBL608533,MIDOSTAURIN,IK1462
Q9NRM7,BDBM4814,CHEMBL535,SUNITINIB,IK1463
Q9NRM7,BDBM50300690,CHEMBL576982,QUIZARTINIB,IK1464
Q9NRM7,BDBM16673,CHEMBL1336,SORAFENIB,IK1465
Q9NRM7,BDBM50326054,CHEMBL1240703,CGP52421,IK1466
Q9NRM7,BDBM13535,CHEMBL124660,TANDUTINIB,IK1467
Q9NRM7,BDBM60665,CHEMBL475251,R406,IK1468
Q9NRM7,BDBM50332294,CHEMBL1287853,FEDRATINIB,IK1469
Q9NRM7,BDBM24773,CHEMBL572881,MOTESANIB,IK1470
Q9NRM7,BDBM25045,CHEMBL573339,PI103,IK1471
Q9NRM7,BDBM50237710,CHEMBL255863,NILOTINIB,IK1472
Q9NRM7,BDBM31095,CHEMBL1721885,SU014813,IK1473
Q9NRM7,BDBM5446,CHEMBL553,ERLOTINIB,IK1474
Q9NRM7,BDBM6568,CHEMBL386051,PD17395,IK1475
Q9NRM7,BDBM13530,CHEMBL941,IMATINIB,IK1476
Q9NRM7,BDBM60589,CHEMBL1236107,SGX523,IK1477
Q9NRM7,BDBM50306682,CHEMBL601719,CRIZOTINIB,IK1478
Q9NRM7,BDBM50193995,CHEMBL221959,TOFACITINIB,IK1479
Q9NRM7,BDBM50355495,CHEMBL1908391,MASITINIB,IK1480
Q9NRM7,BDBM26300,CHEMBL215152,AZD1152HQPA,IK1481
Q9NRM7,BDBM25121,CHEMBL513909,BI2536,IK1482
Q9NRM7,BDBM50331096,CHEMBL491473,CEDIRANIB,IK1483
Q9NRM7,BDBM50355501,CHEMBL1789941,RUXOLITINIB,IK1484
Q9NRM7,BDBM50128285,CHEMBL300138,ENZASTAURIN,IK1485
Q9NRM7,BDBM50300690,CHEMBL576982,QUIZARTINIB,IK1486
Q9NRM7,BDBM50309910,CHEMBL608154,ML120B,IK1487
Q9NRM7,BDBM13535,CHEMBL124660,TANDUTINIB,IK1488
Q9NRM7,BDBM50322823,CHEMBL1173655,AFATINIB,IK1489
Q9NRM7,BDBM25118,CHEMBL522892,DOVITINIB,IK1490
Q9NRM7,BDBM15244,CHEMBL119385,NEFLAMAPIMOD,IK1491
Q9NRM7,BDBM13216,CHEMBL1421,DASATINIB,IK1492
Q9NRM7,BDBM16673,CHEMBL1336,SORAFENIB,IK1493
Q9NRM7,BDBM5445,CHEMBL554,LAPATINIB,IK1494
Q9NRM7,BDBM31088,CHEMBL558752,RAF265,IK1495
Q9NRM7,BDBM50355499,CHEMBL1908842,JNJ28312141,IK1496
Q9NRM7,BDBM50242737,CHEMBL450786,PHA665752,IK1497
Q9NRM7,BDBM50161957,CHEMBL180022,NERATINIB,IK1498
Q9NRM7,BDBM25117,CHEMBL1289926,AXITINIB,IK1499
Q9NRM7,BDBM5655,CHEMBL428690,ALVOCIDIB,IK1500
Q9NRM7,BDBM17055,CHEMBL91829,RUBOXISTAURIN,IK1501
Q9NRM7,BDBM50355496,CHEMBL1908397,KW2449,IK1502
Q9NRM7,BDBM5447,CHEMBL939,GEFITINIB,IK1503
Q9NRM7,BDBM4552,CHEMBL288441,BOSUTINIB,IK1504
Q9NRM7,BDBM50132260,CHEMBL105442,CI1040,IK1505
Q9NRM7,BDBM50355497,CHEMBL1614701,SELUMETINIB,IK1506
Q9NRM7,BDBM50355500,CHEMBL1908394,GSK461364,IK1507
Q9NRM7,BDBM25028,CHEMBL521851,PICTILISIB,IK1508
Q9NRM7,BDBM13336,CHEMBL10,SB203580,IK1509
Q9NRM7,BDBM24654,CHEMBL445813,AT7519,IK1510
Q9NRM7,BDBM50184807,CHEMBL377300,BRIVANIB,IK1511
Q9NRM7,BDBM25013,CHEMBL494089,GSK690693,IK1512
Q9NRM7,BDBM50242742,CHEMBL509032,TAE684,IK1513
Q9NRM7,BDBM31093,CHEMBL259084,MLN8054,IK1514
Q9NRM7,BDBM5931,CHEMBL296468,BMS387032,IK1515
Q9NRM7,BDBM4814,CHEMBL535,SUNITINIB,IK1516
Q9NRM7,BDBM32362,CHEMBL261849,GW632580X,IK1517
Q9NRM7,BDBM21079,CHEMBL223360,LINIFANIB,IK1518
Q9NRM7,BDBM50355494,CHEMBL1908396,Ki20227,IK1519
Q9NRM7,BDBM4779,CHEMBL31965,CANERTINIB,IK1520
Q9NRM7,BDBM27817,CHEMBL464552,GSK1838705A,IK1521
Q9NRM7,BDBM15138,CHEMBL379218,A674563,IK1522
Q9NRM7,BDBM25919,CHEMBL249697,BMS345541,IK1523
Q9NRM7,BDBM21,CHEMBL24828,VANDETANIB,IK1524
Q9NRM7,BDBM31085,CHEMBL574738,AST487,IK1525
Q9NRM7,BDBM25084,CHEMBL230011,TG100115,IK1526
Q9NRM7,BDBM12621,CHEMBL384304,RG547,IK1527
Q9NRM7,BDBM25617,CHEMBL1230020,PLX4720,IK1528
Q9NRM7,BDBM26474,CHEMBL477772,PAZOPANIB,IK1529
Q9NRM7,BDBM13533,CHEMBL103667,DORAMAPIMOD,IK1530
Q9NRM7,BDBM4851,CHEMBL101253,VATALANIB,IK1531
Q9NRM7,BDBM13534,CHEMBL572878,TOZASERTIB,IK1532
Q9NRM7,BDBM21079,CHEMBL223360,LINIFANIB,IK1533
Q9NRM7,BDBM24773,CHEMBL572881,MOTESANIB,IK1534
Q9NRM7,BDBM31085,CHEMBL574738,AST487,IK1535
Q9NRM7,BDBM26300,CHEMBL215152,AZD1152HQPA,IK1536
Q9NRM7,BDBM13533,CHEMBL103667,DORAMAPIMOD,IK1537
Q9NRM7,BDBM5931,CHEMBL296468,BMS387032,IK1538
Q9NRM7,BDBM25118,CHEMBL522892,DOVITINIB,IK1539
Q9NRM7,BDBM31088,CHEMBL558752,RAF265,IK1540
Q9NRM7,BDBM4779,CHEMBL31965,CANERTINIB,IK1541
Q9NRM7,BDBM50193995,CHEMBL221959,TOFACITINIB,IK1542
Q9NRM7,BDBM31340,CHEMBL483321,CP724714,IK1543
Q9NRM7,BDBM13216,CHEMBL1421,DASATINIB,IK1544
Q9NRM7,BDBM31090,CHEMBL607707,PELITINIB,IK1545
Q9NRM7,BDBM50110208,CHEMBL440084,SB431542,IK1546
Q9NRM7,BDBM16673,CHEMBL1336,SORAFENIB,IK1547
